timestamp,ax,ay,az,gx,gy,gz
0,-0.85,-10.48,-1.82,-0.12,-0.06,-0.0
10,-0.8,-10.57,-1.87,-0.13,-0.07,0.0
20,-0.82,-10.68,-1.88,-0.15,-0.08,0.0
30,-0.85,-10.78,-1.9,-0.18,-0.08,-0.0
40,-0.79,-10.86,-1.92,-0.21,-0.07,-0.01
50,-0.79,-10.9,-1.97,-0.26,-0.08,-0.02
60,-0.72,-10.96,-1.99,-0.29,-0.09,-0.02
70,-0.73,-10.97,-2.07,-0.31,-0.09,-0.01
80,-0.71,-11.12,-2.08,-0.33,-0.1,-0.01
90,-0.79,-11.21,-2.04,-0.35,-0.1,0.0
100,-0.78,-11.42,-2.05,-0.39,-0.09,0.01
110,-0.82,-11.53,-2.02,-0.45,-0.08,0.0
120,-0.74,-11.6,-2.03,-0.5,-0.07,0.0
130,-0.69,-11.57,-2.05,-0.56,-0.08,0.01
140,-0.64,-11.59,-2.13,-0.61,-0.1,0.04
150,-0.61,-11.59,-2.13,-0.64,-0.12,0.07
160,-0.58,-11.57,-2.17,-0.67,-0.15,0.08
170,-0.59,-11.48,-2.27,-0.7,-0.18,0.08
180,-0.61,-11.32,-2.46,-0.73,-0.19,0.09
190,-0.66,-11.27,-2.56,-0.74,-0.18,0.12
200,-0.67,-11.27,-2.56,-0.78,-0.16,0.17
210,-0.69,-11.23,-2.53,-0.85,-0.13,0.22
220,-0.76,-11.31,-2.4,-0.93,-0.12,0.26
230,-0.79,-11.21,-2.39,-1.02,-0.13,0.29
240,-0.77,-11.02,-2.51,-1.11,-0.17,0.31
250,-0.74,-10.79,-2.71,-1.17,-0.22,0.34
260,-0.77,-10.6,-2.89,-1.19,-0.27,0.38
270,-0.84,-10.45,-3.15,-1.2,-0.3,0.41
280,-0.86,-10.36,-3.5,-1.21,-0.29,0.42
290,-0.89,-10.27,-3.59,-1.19,-0.27,0.42
300,-1.02,-10.32,-3.48,-1.16,-0.25,0.42
310,-1.04,-10.47,-3.37,-1.13,-0.26,0.43
320,-1.15,-10.43,-3.25,-1.14,-0.26,0.42
330,-1.24,-10.52,-3.24,-1.2,-0.27,0.38
340,-1.33,-10.46,-3.21,-1.28,-0.28,0.33
350,-1.34,-10.33,-3.22,-1.38,-0.3,0.27
360,-1.34,-10.11,-3.33,-1.48,-0.33,0.21
370,-1.31,-9.77,-3.55,-1.52,-0.37,0.18
380,-1.29,-9.34,-3.8,-1.51,-0.39,0.18
390,-1.42,-9.03,-3.94,-1.48,-0.4,0.2
400,-1.49,-8.72,-4.09,-1.42,-0.4,0.22
410,-1.56,-8.46,-4.32,-1.36,-0.38,0.23
420,-1.69,-8.31,-4.32,-1.3,-0.37,0.23
430,-1.75,-8.17,-4.37,-1.28,-0.36,0.21
440,-1.8,-8.1,-4.41,-1.3,-0.33,0.18
450,-1.85,-8.09,-4.42,-1.33,-0.31,0.15
460,-1.82,-8.02,-4.47,-1.36,-0.31,0.14
470,-1.78,-7.95,-4.51,-1.37,-0.32,0.15
480,-1.76,-7.82,-4.54,-1.37,-0.35,0.18
490,-1.83,-7.69,-4.62,-1.36,-0.38,0.22
500,-1.96,-7.73,-4.79,-1.38,-0.37,0.26
510,-2.1,-7.77,-4.95,-1.41,-0.33,0.3
