timestamp,ax,ay,az,gx,gy,gz
0,-0.4,-10.17,-1.62,-0.11,0.01,-0.01
10,-0.37,-10.46,-1.47,-0.17,0.04,0.03
20,-0.34,-10.8,-1.4,-0.21,0.02,0.05
30,-0.26,-11.08,-1.47,-0.24,-0.02,0.05
40,-0.2,-11.27,-1.57,-0.25,-0.07,0.01
50,-0.13,-11.38,-1.7,-0.26,-0.13,-0.03
60,-0.04,-11.43,-1.84,-0.27,-0.18,-0.06
70,-0.05,-11.54,-1.87,-0.3,-0.22,-0.05
80,-0.06,-11.7,-1.99,-0.37,-0.22,-0.01
90,-0.07,-11.82,-2.08,-0.46,-0.2,0.02
100,-0.1,-12.0,-2.08,-0.57,-0.17,0.03
110,-0.13,-12.19,-2.03,-0.69,-0.17,0.04
120,-0.14,-12.28,-2.09,-0.8,-0.19,0.06
130,-0.16,-12.21,-2.19,-0.89,-0.23,0.09
140,-0.22,-12.12,-2.34,-0.96,-0.3,0.13
150,-0.27,-11.91,-2.58,-1.01,-0.36,0.15
160,-0.43,-11.68,-2.71,-1.04,-0.41,0.16
170,-0.59,-11.58,-2.84,-1.06,-0.43,0.16
180,-0.78,-11.47,-2.92,-1.09,-0.4,0.15
190,-0.87,-11.4,-2.95,-1.15,-0.32,0.13
200,-1.0,-11.43,-2.89,-1.27,-0.21,0.12
210,-0.93,-11.46,-2.86,-1.38,-0.13,0.11
220,-0.79,-11.31,-2.87,-1.46,-0.12,0.11
230,-0.66,-11.02,-2.93,-1.52,-0.15,0.09
240,-0.75,-10.83,-2.96,-1.52,-0.25,0.07
250,-0.85,-10.49,-3.16,-1.48,-0.31,0.07
260,-0.93,-10.09,-3.31,-1.46,-0.33,0.06
270,-1.03,-9.79,-3.47,-1.47,-0.28,0.06
280,-1.05,-9.63,-3.55,-1.51,-0.19,0.09
290,-1.02,-9.62,-3.54,-1.55,-0.11,0.14
300,-0.97,-9.73,-3.54,-1.59,-0.07,0.19
310,-0.98,-9.94,-3.48,-1.61,-0.05,0.22
320,-0.82,-9.93,-3.59,-1.61,-0.07,0.16
330,-0.9,-9.85,-3.65,-1.59,-0.13,0.02
340,-1.1,-9.79,-3.76,-1.51,-0.2,-0.13
350,-1.24,-9.56,-4.06,-1.45,-0.22,-0.26
360,-1.35,-9.19,-4.36,-1.41,-0.17,-0.37
