timestamp,ax,ay,az,gx,gy,gz
0,-0.9,-9.87,-1.04,-0.11,-0.02,0.07
10,-0.85,-9.92,-1.11,-0.09,-0.02,0.09
20,-0.87,-10.01,-1.19,-0.07,-0.03,0.09
30,-0.95,-10.2,-1.19,-0.07,-0.05,0.09
40,-1.01,-10.38,-1.3,-0.08,-0.04,0.08
50,-1.07,-10.56,-1.24,-0.12,-0.01,0.07
60,-1.09,-10.68,-1.18,-0.16,-0.0,0.06
70,-0.98,-10.91,-1.24,-0.19,-0.01,0.05
80,-0.92,-11.03,-1.25,-0.2,-0.01,0.04
90,-0.93,-11.18,-1.19,-0.21,-0.02,0.03
100,-0.82,-11.39,-1.23,-0.21,-0.03,0.01
110,-0.89,-11.49,-1.16,-0.24,-0.04,0.0
120,-0.94,-11.67,-1.12,-0.3,-0.05,-0.0
130,-0.92,-11.84,-1.13,-0.38,-0.03,-0.0
140,-0.91,-11.97,-1.11,-0.48,0.0,0.01
150,-0.88,-12.12,-1.05,-0.57,0.03,0.02
160,-0.75,-12.27,-1.07,-0.67,0.04,0.03
170,-0.68,-12.38,-1.07,-0.75,0.03,0.02
180,-0.62,-12.49,-1.02,-0.82,0.02,0.01
190,-0.59,-12.55,-1.04,-0.91,0.02,-0.02
200,-0.65,-12.53,-0.95,-1.02,0.02,-0.03
210,-0.65,-12.52,-0.99,-1.13,0.03,-0.03
220,-0.67,-12.45,-0.97,-1.23,0.04,0.0
230,-0.72,-12.41,-0.98,-1.33,0.04,0.07
240,-0.75,-12.34,-1.07,-1.42,0.05,0.14
250,-0.8,-12.16,-1.24,-1.53,0.05,0.2
260,-0.85,-11.96,-1.41,-1.65,0.06,0.23
270,-0.89,-11.64,-1.6,-1.77,0.06,0.24
280,-0.92,-11.26,-1.81,-1.85,0.05,0.24
290,-1.0,-11.03,-1.86,-1.9,0.04,0.24
300,-1.04,-10.81,-2.06,-1.9,0.02,0.25
310,-1.07,-10.55,-2.27,-1.89,-0.0,0.26
320,-1.11,-10.35,-2.48,-1.88,-0.02,0.25
330,-1.16,-10.12,-2.64,-1.87,-0.03,0.24
340,-1.22,-9.93,-2.84,-1.88,-0.04,0.22
350,-1.29,-9.74,-3.0,-1.9,-0.02,0.22
360,-1.35,-9.56,-3.19,-1.92,-0.01,0.23
370,-1.34,-9.38,-3.4,-1.94,0.01,0.24
380,-1.31,-9.24,-3.56,-1.92,0.02,0.25
390,-1.21,-9.13,-3.76,-1.87,0.01,0.26
400,-1.15,-8.98,-3.88,-1.83,-0.02,0.25
410,-1.12,-8.86,-4.05,-1.77,-0.06,0.22
420,-1.18,-8.75,-4.16,-1.73,-0.1,0.19
430,-1.17,-8.56,-4.4,-1.72,-0.13,0.16
440,-1.4,-8.43,-4.47,-1.73,-0.13,0.14
450,-1.37,-8.36,-4.83,-1.74,-0.13,0.13
460,-1.5,-8.31,-4.82,-1.73,-0.12,0.11
470,-1.55,-8.43,-4.88,-1.7,-0.13,0.09
480,-1.55,-8.27,-4.98,-1.66,-0.13,0.08
490,-1.54,-8.19,-5.08,-1.63,-0.11,0.08
500,-1.56,-8.1,-5.19,-1.65,-0.05,0.16
510,-1.47,-7.85,-5.26,-1.7,-0.01,0.3
520,-1.38,-7.74,-5.28,-1.77,0.01,0.44
530,-1.31,-7.59,-5.29,-1.83,-0.02,0.54
540,-1.24,-7.47,-5.37,-1.88,-0.07,0.57
550,-1.27,-7.38,-5.39,-1.88,-0.15,0.53
560,-1.32,-7.06,-5.62,-1.86,-0.21,0.43
570,-1.45,-6.79,-5.82,-1.83,-0.24,0.35
580,-1.64,-6.7,-5.84,-1.78,-0.24,0.31
590,-1.72,-6.57,-5.98,-1.74,-0.21,0.31
600,-1.88,-6.58,-5.91,-1.76,-0.14,0.37
610,-2.03,-6.62,-5.97,-1.84,-0.07,0.44
620,-1.99,-6.42,-6.07,-1.94,-0.04,0.5
630,-1.83,-6.29,-6.26,-2.03,-0.07,0.51
640,-1.71,-5.98,-6.42,-2.07,-0.13,0.48
650,-1.64,-5.6,-6.64,-2.05,-0.23,0.4
660,-1.63,-5.16,-6.98,-1.96,-0.33,0.32
670,-1.82,-4.71,-7.24,-1.85,-0.39,0.25
680,-1.95,-4.34,-7.73,-1.76,-0.38,0.23
690,-2.25,-4.07,-7.92,-1.7,-0.29,0.26
700,-2.37,-3.89,-8.13,-1.64,-0.17,0.32
710,-2.41,-3.74,-8.24,-1.6,-0.09,0.38
720,-2.34,-3.75,-8.2,-1.55,-0.05,0.41
730,-2.3,-3.92,-8.1,-1.51,-0.12,0.38
740,-2.13,-4.0,-8.24,-1.46,-0.27,0.25
750,-2.1,-3.82,-8.7,-1.4,-0.44,0.07
760,-2.21,-3.67,-9.2,-1.28,-0.55,-0.05
