timestamp,ax,ay,az,gx,gy,gz
0,-0.62,-11.58,-0.46,-0.48,0.06,0.06
10,-0.65,-12.06,-0.36,-0.56,0.09,0.06
20,-0.62,-12.6,-0.25,-0.7,0.14,0.07
30,-0.49,-13.03,-0.15,-0.86,0.17,0.08
40,-0.42,-13.36,0.02,-1.01,0.15,0.12
50,-0.42,-13.68,0.12,-1.16,0.1,0.19
60,-0.28,-13.89,0.07,-1.32,0.06,0.27
70,-0.4,-13.99,0.11,-1.48,0.04,0.37
80,-0.51,-14.17,-0.03,-1.66,0.02,0.48
90,-0.42,-14.16,-0.4,-1.93,0.07,0.56
100,-0.46,-13.97,-0.74,-2.24,0.18,0.61
110,-0.41,-13.72,-1.05,-2.54,0.3,0.71
120,-0.35,-13.22,-1.26,-2.79,0.35,0.83
130,-0.26,-12.73,-1.64,-2.96,0.35,0.96
140,-0.3,-12.16,-1.86,-3.05,0.26,1.05
150,-0.4,-11.56,-2.25,-3.06,0.14,1.09
160,-0.6,-10.86,-2.73,-3.04,0.04,1.08
170,-0.91,-10.18,-3.17,-3.01,-0.02,1.03
180,-1.23,-9.56,-3.61,-2.95,-0.04,0.96
190,-1.46,-9.05,-3.96,-2.88,-0.01,0.89
200,-1.68,-8.53,-4.15,-2.79,0.03,0.81
210,-1.71,-8.19,-4.36,-2.7,0.09,0.72
220,-1.77,-7.86,-4.43,-2.58,0.11,0.61
230,-1.85,-7.65,-4.49,-2.46,0.1,0.49
240,-1.87,-7.58,-4.52,-2.36,0.08,0.36
250,-1.9,-7.43,-4.65,-2.25,0.03,0.25
260,-1.89,-7.28,-4.9,-2.16,-0.0,0.16
270,-1.81,-7.23,-5.19,-2.06,-0.03,0.12
280,-1.79,-7.09,-5.36,-1.96,-0.04,0.11
290,-1.74,-6.92,-5.49,-1.87,-0.08,0.15
300,-1.64,-6.79,-5.64,-1.79,-0.11,0.22
310,-1.73,-6.86,-5.6,-1.73,-0.14,0.34
320,-1.79,-6.81,-5.63,-1.69,-0.13,0.47
330,-1.78,-6.83,-5.69,-1.68,-0.12,0.58
340,-1.79,-6.93,-5.74,-1.68,-0.12,0.65
350,-1.73,-6.79,-5.98,-1.66,-0.12,0.63
360,-1.74,-6.63,-6.18,-1.64,-0.12,0.54
370,-1.8,-6.31,-6.39,-1.6,-0.1,0.42
380,-1.81,-5.97,-6.57,-1.52,-0.09,0.3
390,-1.87,-5.67,-6.65,-1.42,-0.07,0.21
400,-1.85,-5.55,-6.75,-1.3,-0.07,0.15
410,-1.89,-5.71,-6.76,-1.18,-0.07,0.13
420,-1.96,-5.95,-6.73,-1.08,-0.09,0.12
430,-1.95,-6.09,-6.81,-1.03,-0.1,0.1
440,-1.93,-6.1,-6.9,-1.02,-0.11,0.06
450,-1.92,-5.99,-6.99,-1.04,-0.12,0.03
460,-1.99,-5.67,-7.12,-1.04,-0.16,-0.0
470,-2.02,-5.43,-7.26,-1.01,-0.18,-0.04
480,-2.2,-5.34,-7.43,-0.98,-0.16,-0.08
490,-2.37,-5.39,-7.6,-0.96,-0.09,-0.13
500,-2.43,-5.63,-7.68,-0.94,0.01,-0.16
510,-2.33,-5.65,-7.65,-0.92,0.07,-0.17
520,-2.19,-5.53,-7.66,-0.89,0.06,-0.18
530,-2.07,-5.27,-7.69,-0.85,0.01,-0.16
540,-1.96,-4.99,-7.75,-0.79,-0.06,-0.13
550,-2.05,-4.86,-7.76,-0.73,-0.12,-0.1
560,-2.06,-4.86,-7.93,-0.68,-0.16,-0.06
570,-2.19,-5.0,-8.1,-0.65,-0.17,-0.03
580,-2.26,-5.17,-8.28,-0.63,-0.15,0.01
590,-2.27,-5.15,-8.43,-0.61,-0.12,0.05
600,-2.19,-5.11,-8.51,-0.6,-0.1,0.08
610,-2.17,-4.95,-8.49,-0.58,-0.1,0.11
620,-2.19,-4.9,-8.45,-0.54,-0.14,0.13
630,-2.21,-4.96,-8.52,-0.48,-0.17,0.16
640,-2.31,-4.95,-8.48,-0.42,-0.21,0.19
650,-2.46,-5.08,-8.44,-0.36,-0.24,0.21
660,-2.56,-5.12,-8.52,-0.32,-0.27,0.22
670,-2.73,-5.15,-8.57,-0.31,-0.28,0.2
680,-2.88,-5.26,-8.72,-0.35,-0.26,0.2
690,-2.92,-5.22,-8.94,-0.42,-0.21,0.19
700,-2.88,-5.14,-9.14,-0.46,-0.16,0.18
710,-2.92,-5.24,-9.16,-0.44,-0.13,0.19
720,-2.89,-5.21,-9.15,-0.37,-0.12,0.2
730,-2.85,-5.17,-9.18,-0.29,-0.12,0.18
740,-3.0,-5.12,-9.05,-0.23,-0.12,0.13
750,-3.13,-5.15,-9.02,-0.19,-0.12,0.06
760,-3.23,-5.23,-8.98,-0.2,-0.11,-0.02
770,-3.28,-5.28,-9.03,-0.21,-0.09,-0.09
780,-3.25,-5.22,-9.13,-0.2,-0.09,-0.15
790,-3.19,-5.12,-9.17,-0.17,-0.09,-0.18
800,-3.08,-5.01,-9.22,-0.11,-0.09,-0.2
810,-3.1,-4.95,-9.2,-0.05,-0.09,-0.19
820,-3.13,-4.98,-9.14,-0.01,-0.08,-0.17
830,-3.16,-5.0,-9.09,-0.03,-0.05,-0.16
840,-3.18,-5.08,-9.05,-0.07,-0.01,-0.16
850,-3.18,-5.11,-9.02,-0.1,0.01,-0.14
860,-3.13,-5.12,-8.97,-0.09,0.01,-0.1
870,-3.0,-5.05,-9.03,-0.06,-0.01,-0.05
880,-2.9,-5.05,-9.13,-0.02,-0.04,-0.03
890,-2.84,-5.01,-9.17,0.03,-0.05,-0.03
900,-2.86,-5.07,-9.14,0.07,-0.06,-0.05
910,-2.85,-5.16,-9.11,0.09,-0.04,-0.07
920,-2.9,-5.25,-9.06,0.09,-0.0,-0.08
930,-3.0,-5.26,-8.9,0.08,0.04,-0.07
940,-2.97,-5.36,-8.84,0.04,0.07,-0.07
950,-2.92,-5.43,-8.81,0.0,0.09,-0.06
960,-2.85,-5.4,-8.84,-0.0,0.08,-0.05
970,-2.79,-5.45,-8.85,0.02,0.04,-0.02
980,-2.71,-5.56,-8.87,0.07,0.01,0.01
990,-2.61,-5.54,-8.85,0.11,-0.03,0.02
