timestamp,ax,ay,az,gx,gy,gz
0,-0.53,-10.28,-0.28,-0.15,-0.15,-0.05
10,-0.59,-10.43,-0.3,-0.17,-0.15,-0.06
20,-0.6,-10.6,-0.29,-0.18,-0.14,-0.05
30,-0.54,-10.7,-0.34,-0.2,-0.14,-0.04
40,-0.49,-10.75,-0.42,-0.22,-0.16,-0.04
50,-0.46,-10.81,-0.54,-0.23,-0.17,-0.04
60,-0.48,-10.81,-0.52,-0.24,-0.18,-0.04
70,-0.51,-10.88,-0.57,-0.25,-0.2,-0.03
80,-0.56,-10.97,-0.53,-0.28,-0.21,-0.03
90,-0.52,-11.06,-0.57,-0.33,-0.21,-0.04
100,-0.51,-11.11,-0.61,-0.38,-0.21,-0.05
110,-0.48,-11.14,-0.63,-0.42,-0.22,-0.04
120,-0.45,-11.2,-0.73,-0.45,-0.22,-0.02
130,-0.43,-11.28,-0.79,-0.48,-0.23,-0.0
140,-0.45,-11.36,-0.83,-0.5,-0.25,0.0
150,-0.5,-11.52,-0.77,-0.53,-0.26,0.0
160,-0.48,-11.57,-0.8,-0.56,-0.29,-0.0
170,-0.48,-11.66,-0.86,-0.6,-0.31,-0.02
180,-0.47,-11.79,-0.95,-0.65,-0.32,-0.03
190,-0.46,-11.82,-0.99,-0.72,-0.32,-0.03
200,-0.48,-11.94,-0.97,-0.81,-0.31,0.0
210,-0.46,-12.04,-0.95,-0.9,-0.29,0.05
220,-0.43,-12.05,-0.99,-0.98,-0.29,0.08
230,-0.44,-12.11,-1.06,-1.05,-0.3,0.11
240,-0.42,-12.06,-1.11,-1.1,-0.32,0.12
250,-0.42,-11.98,-1.18,-1.16,-0.36,0.13
260,-0.43,-11.84,-1.27,-1.21,-0.41,0.11
270,-0.48,-11.73,-1.35,-1.23,-0.47,0.08
280,-0.53,-11.69,-1.41,-1.25,-0.51,0.04
290,-0.59,-11.63,-1.47,-1.27,-0.52,0.0
300,-0.57,-11.51,-1.57,-1.3,-0.52,-0.03
310,-0.59,-11.42,-1.64,-1.34,-0.51,-0.05
320,-0.61,-11.28,-1.63,-1.39,-0.49,-0.05
330,-0.57,-11.16,-1.78,-1.47,-0.46,-0.03
340,-0.49,-10.91,-1.9,-1.54,-0.43,-0.0
350,-0.5,-10.74,-2.02,-1.58,-0.43,0.02
360,-0.48,-10.59,-2.07,-1.59,-0.45,0.04
370,-0.49,-10.4,-2.15,-1.59,-0.48,0.02
380,-0.51,-10.24,-2.24,-1.57,-0.51,-0.01
390,-0.54,-10.05,-2.35,-1.56,-0.54,-0.02
400,-0.57,-9.89,-2.41,-1.58,-0.55,-0.0
410,-0.55,-9.76,-2.61,-1.62,-0.54,0.04
420,-0.55,-9.53,-2.83,-1.64,-0.52,0.09
430,-0.62,-9.38,-2.97,-1.64,-0.49,0.13
440,-0.69,-9.33,-3.05,-1.64,-0.46,0.14
450,-0.82,-9.3,-3.11,-1.62,-0.44,0.12
460,-0.89,-9.17,-3.26,-1.61,-0.43,0.08
470,-0.93,-8.93,-3.48,-1.61,-0.42,0.04
480,-0.91,-8.7,-3.71,-1.59,-0.44,0.02
490,-0.93,-8.56,-3.87,-1.55,-0.46,0.02
500,-0.99,-8.48,-4.01,-1.51,-0.47,0.02
510,-1.02,-8.37,-4.16,-1.49,-0.45,0.0
520,-1.07,-8.29,-4.32,-1.49,-0.4,-0.02
530,-1.09,-8.21,-4.48,-1.47,-0.34,-0.04
540,-1.13,-8.22,-4.52,-1.42,-0.29,-0.06
550,-1.1,-8.22,-4.59,-1.37,-0.26,-0.06
560,-1.07,-8.15,-4.67,-1.33,-0.24,-0.07
570,-1.07,-8.21,-4.81,-1.32,-0.21,-0.08
580,-1.01,-8.14,-4.88,-1.34,-0.18,-0.09
590,-0.94,-8.07,-4.91,-1.35,-0.17,-0.09
