timestamp,ax,ay,az,gx,gy,gz
0,-0.61,-10.21,-0.07,-0.12,-0.07,0.03
10,-0.63,-10.35,-0.11,-0.12,-0.09,0.03
20,-0.69,-10.55,-0.06,-0.14,-0.1,0.01
30,-0.69,-10.66,-0.15,-0.19,-0.08,-0.01
40,-0.68,-10.68,-0.26,-0.24,-0.06,-0.02
50,-0.69,-10.78,-0.26,-0.26,-0.05,-0.02
60,-0.63,-10.84,-0.31,-0.28,-0.05,-0.02
70,-0.58,-10.91,-0.39,-0.29,-0.06,-0.02
80,-0.57,-11.03,-0.38,-0.3,-0.07,-0.04
90,-0.53,-11.12,-0.41,-0.32,-0.08,-0.05
100,-0.48,-11.23,-0.42,-0.35,-0.1,-0.05
110,-0.5,-11.32,-0.35,-0.39,-0.12,-0.04
120,-0.5,-11.41,-0.4,-0.45,-0.12,-0.01
130,-0.56,-11.54,-0.4,-0.53,-0.09,0.03
140,-0.56,-11.67,-0.45,-0.62,-0.06,0.07
150,-0.54,-11.78,-0.47,-0.71,-0.04,0.11
160,-0.49,-11.78,-0.51,-0.78,-0.05,0.14
170,-0.49,-11.71,-0.6,-0.84,-0.08,0.17
180,-0.55,-11.61,-0.72,-0.88,-0.1,0.2
190,-0.68,-11.55,-0.78,-0.92,-0.12,0.22
200,-0.77,-11.47,-0.86,-0.98,-0.12,0.24
210,-0.79,-11.38,-0.93,-1.04,-0.11,0.24
220,-0.84,-11.35,-0.97,-1.1,-0.1,0.24
230,-0.85,-11.22,-1.05,-1.15,-0.1,0.25
240,-0.85,-11.12,-1.15,-1.18,-0.11,0.26
250,-0.86,-11.08,-1.23,-1.23,-0.1,0.28
260,-0.95,-11.1,-1.22,-1.28,-0.08,0.29
270,-0.98,-11.1,-1.28,-1.35,-0.06,0.3
280,-1.04,-11.09,-1.3,-1.43,-0.05,0.31
290,-1.09,-10.99,-1.41,-1.52,-0.03,0.3
300,-1.11,-10.9,-1.51,-1.61,-0.02,0.3
310,-1.09,-10.59,-1.73,-1.68,-0.03,0.29
320,-1.07,-10.31,-2.03,-1.72,-0.05,0.3
330,-1.11,-10.09,-2.27,-1.73,-0.07,0.31
340,-1.15,-10.01,-2.5,-1.72,-0.07,0.33
350,-1.22,-9.95,-2.63,-1.72,-0.05,0.36
360,-1.27,-10.0,-2.67,-1.72,-0.03,0.38
370,-1.3,-9.91,-2.76,-1.73,-0.03,0.4
380,-1.32,-9.77,-2.91,-1.75,-0.05,0.38
390,-1.39,-9.66,-3.04,-1.78,-0.07,0.34
400,-1.43,-9.5,-3.2,-1.8,-0.09,0.29
410,-1.41,-9.38,-3.49,-1.81,-0.12,0.24
420,-1.43,-9.18,-3.71,-1.79,-0.13,0.21
430,-1.35,-8.92,-3.97,-1.75,-0.15,0.2
440,-1.25,-8.64,-4.21,-1.71,-0.16,0.21
450,-1.53,-8.64,-4.14,-1.65,-0.18,0.23
460,-1.49,-8.62,-4.25,-1.61,-0.2,0.27
470,-1.53,-8.6,-4.31,-1.6,-0.21,0.28
480,-1.68,-8.81,-4.27,-1.59,-0.22,0.27
490,-1.7,-8.8,-4.35,-1.61,-0.22,0.27
500,-1.67,-8.65,-4.5,-1.66,-0.23,0.25
510,-1.65,-8.44,-4.64,-1.7,-0.25,0.23
520,-1.58,-8.08,-4.87,-1.73,-0.28,0.22
530,-1.58,-7.86,-5.1,-1.72,-0.31,0.24
540,-1.66,-7.69,-5.3,-1.65,-0.33,0.26
550,-1.76,-7.55,-5.45,-1.58,-0.34,0.26
560,-1.83,-7.53,-5.45,-1.51,-0.37,0.25
570,-1.82,-7.36,-5.45,-1.46,-0.41,0.22
580,-1.88,-7.38,-5.47,-1.44,-0.45,0.17
590,-1.93,-7.36,-5.56,-1.45,-0.47,0.14
600,-1.99,-7.39,-5.57,-1.46,-0.47,0.11
610,-1.98,-7.41,-5.69,-1.47,-0.48,0.09
620,-2.11,-7.52,-5.68,-1.47,-0.49,0.05
630,-2.13,-7.77,-5.75,-1.47,-0.48,0.04
640,-2.24,-7.65,-5.83,-1.49,-0.45,0.04
650,-2.22,-7.45,-6.08,-1.53,-0.42,0.05
660,-2.11,-7.0,-6.36,-1.58,-0.36,0.07
670,-1.99,-6.57,-6.63,-1.59,-0.3,0.1
680,-1.98,-6.26,-6.8,-1.55,-0.25,0.16
690,-2.04,-5.98,-6.92,-1.46,-0.23,0.23
700,-2.26,-6.03,-6.87,-1.35,-0.23,0.31
710,-2.41,-6.06,-6.88,-1.29,-0.24,0.36
720,-2.57,-6.24,-6.99,-1.29,-0.2,0.39
730,-2.69,-6.24,-7.18,-1.33,-0.14,0.42
740,-2.65,-5.97,-7.42,-1.36,-0.09,0.45
750,-2.52,-5.67,-7.58,-1.36,-0.09,0.46
760,-2.48,-5.42,-7.77,-1.28,-0.12,0.46
770,-2.47,-5.37,-7.98,-1.16,-0.17,0.44
780,-2.6,-5.25,-8.09,-1.02,-0.2,0.4
790,-2.68,-5.18,-8.18,-0.9,-0.21,0.35
800,-2.76,-5.11,-8.2,-0.81,-0.21,0.29
810,-2.82,-5.07,-8.2,-0.74,-0.2,0.24
820,-2.89,-5.14,-8.16,-0.69,-0.2,0.21
830,-3.02,-5.17,-8.22,-0.66,-0.18,0.19
840,-3.08,-5.27,-8.51,-0.64,-0.14,0.17
850,-3.13,-5.5,-8.66,-0.6,-0.08,0.14
860,-3.07,-5.59,-8.77,-0.55,-0.04,0.11
870,-3.06,-5.64,-8.81,-0.48,-0.02,0.06
880,-3.11,-5.73,-8.68,-0.39,-0.04,0.01
890,-3.08,-5.61,-8.64,-0.33,-0.07,-0.02
900,-3.1,-5.48,-8.61,-0.29,-0.11,-0.06
910,-3.13,-5.3,-8.6,-0.26,-0.13,-0.07
920,-3.23,-5.25,-8.66,-0.25,-0.13,-0.06
930,-3.36,-5.28,-8.7,-0.25,-0.1,-0.05
940,-3.42,-5.38,-8.7,-0.25,-0.06,-0.04
950,-3.4,-5.49,-8.76,-0.24,-0.02,-0.04
960,-3.32,-5.52,-8.75,-0.21,-0.01,-0.07
970,-3.24,-5.44,-8.74,-0.16,-0.02,-0.09
980,-3.14,-5.33,-8.76,-0.11,-0.04,-0.09
990,-3.06,-5.2,-8.68,-0.06,-0.06,-0.08
