timestamp,ax,ay,az,gx,gy,gz
0,-0.09,-10.58,0.16,-0.2,0.19,-0.15
10,-0.21,-10.58,-0.07,-0.18,0.09,-0.13
20,-0.51,-10.69,-0.24,-0.1,0.04,-0.1
30,-0.71,-11.02,-0.26,0.0,0.04,-0.04
40,-0.65,-11.38,-0.31,0.06,0.08,0.01
50,-0.59,-11.72,-0.36,0.02,0.19,0.05
60,-0.44,-12.01,-0.37,-0.13,0.31,0.09
70,-0.26,-12.26,-0.32,-0.33,0.37,0.14
80,-0.04,-12.49,-0.39,-0.51,0.34,0.18
90,0.08,-12.8,-0.26,-0.62,0.26,0.22
100,0.05,-13.24,-0.01,-0.67,0.14,0.25
110,0.02,-13.72,0.09,-0.72,0.02,0.27
120,0.03,-14.09,0.13,-0.79,-0.05,0.25
130,0.05,-14.35,0.15,-0.9,-0.1,0.2
140,0.24,-14.45,-0.06,-1.03,-0.14,0.15
150,0.42,-14.43,-0.21,-1.18,-0.17,0.11
160,0.49,-14.24,-0.33,-1.33,-0.21,0.12
170,0.53,-13.86,-0.5,-1.46,-0.29,0.17
180,0.53,-13.65,-0.55,-1.57,-0.36,0.24
190,0.44,-13.53,-0.48,-1.7,-0.38,0.32
200,0.43,-13.4,-0.52,-1.83,-0.36,0.42
210,0.41,-13.29,-0.48,-1.97,-0.31,0.51
220,0.43,-13.16,-0.48,-2.11,-0.25,0.6
230,0.52,-12.9,-0.6,-2.25,-0.21,0.69
240,0.62,-12.61,-0.66,-2.34,-0.22,0.74
250,0.59,-12.33,-0.72,-2.41,-0.27,0.77
260,0.54,-12.09,-0.81,-2.45,-0.34,0.75
270,0.4,-11.88,-0.89,-2.48,-0.34,0.71
280,0.22,-11.69,-1.05,-2.54,-0.25,0.69
290,0.08,-11.57,-1.01,-2.66,-0.08,0.74
300,0.05,-11.37,-1.1,-2.79,0.08,0.86
310,0.25,-10.94,-1.44,-2.94,0.18,1.02
320,0.38,-10.18,-1.98,-3.1,0.21,1.18
330,0.44,-9.44,-2.6,-3.24,0.13,1.3
340,0.3,-8.91,-3.17,-3.3,0.07,1.38
350,0.07,-8.36,-3.68,-3.32,0.06,1.45
360,-0.15,-7.98,-3.83,-3.28,-0.01,1.49
370,-0.09,-8.2,-4.15,-3.25,0.1,1.52
380,-0.27,-7.88,-4.11,-3.27,0.25,1.49
390,-0.15,-7.68,-4.24,-3.29,0.33,1.4
400,-0.11,-7.27,-4.34,-3.28,0.26,1.22
410,-0.18,-6.9,-4.27,-3.22,0.05,0.94
420,-0.51,-6.82,-4.04,-3.1,-0.18,0.63
430,-0.97,-6.54,-4.11,-2.95,-0.28,0.38
440,-1.25,-6.09,-4.24,-2.82,-0.26,0.23
450,-1.61,-5.55,-4.43,-2.81,-0.15,0.28
460,-1.8,-5.09,-4.34,-2.91,-0.01,0.51
470,-1.66,-4.48,-4.35,-3.05,0.02,0.81
480,-1.44,-3.89,-4.4,-3.18,-0.11,1.09
490,-1.09,-3.58,-4.37,-3.23,-0.36,1.23
500,-1.1,-3.56,-4.66,-3.15,-0.57,1.2
510,-1.36,-3.41,-5.14,-2.97,-0.68,1.0
520,-1.94,-3.51,-5.52,-2.73,-0.64,0.7
530,-2.49,-3.71,-5.61,-2.49,-0.54,0.39
540,-2.9,-3.96,-5.54,-2.29,-0.4,0.15
550,-3.16,-3.95,-5.58,-2.19,-0.27,0.05
560,-3.05,-3.77,-5.55,-2.15,-0.2,0.09
570,-2.79,-3.62,-5.41,-2.16,-0.18,0.19
580,-2.43,-3.2,-5.37,-2.19,-0.25,0.31
590,-2.29,-3.05,-5.24,-2.21,-0.36,0.37
600,-2.1,-2.74,-5.73,-2.23,-0.41,0.4
610,-2.18,-2.22,-6.17,-2.26,-0.44,0.45
620,-2.55,-1.98,-6.46,-2.3,-0.42,0.54
630,-2.92,-1.56,-6.91,-2.31,-0.45,0.6
640,-3.18,-1.5,-7.29,-2.24,-0.47,0.54
650,-3.69,-1.36,-7.35,-2.12,-0.48,0.37
660,-4.08,-1.18,-7.5,-1.95,-0.45,0.17
670,-4.3,-0.83,-7.84,-1.76,-0.38,0.02
680,-4.15,-0.29,-8.37,-1.59,-0.32,-0.03
690,-3.99,-0.14,-8.73,-1.49,-0.26,-0.0
700,-3.85,0.02,-9.23,-1.44,-0.25,0.08
710,-3.91,-0.08,-9.65,-1.42,-0.33,0.17
720,-4.12,-0.39,-10.3,-1.39,-0.45,0.2
730,-4.77,-0.58,-10.84,-1.32,-0.54,0.12
740,-5.66,-0.81,-11.31,-1.2,-0.53,-0.01
750,-6.29,-0.67,-11.62,-1.03,-0.44,-0.11
760,-6.68,-0.68,-11.8,-0.88,-0.28,-0.14
770,-6.63,-0.46,-12.07,-0.78,-0.12,-0.12
780,-6.27,-0.26,-12.21,-0.74,0.01,-0.07
790,-5.69,0.09,-12.32,-0.73,0.07,-0.02
800,-5.3,0.09,-12.25,-0.72,0.07,0.01
810,-5.18,-0.16,-12.16,-0.66,0.03,0.02
820,-5.06,-0.17,-12.27,-0.56,-0.03,-0.03
830,-5.14,-0.13,-12.22,-0.42,-0.09,-0.1
840,-5.39,-0.23,-12.11,-0.26,-0.11,-0.15
850,-5.54,-0.18,-12.08,-0.12,-0.07,-0.18
860,-5.42,-0.11,-11.99,-0.03,-0.0,-0.2
870,-5.27,-0.28,-11.71,0.05,0.06,-0.22
880,-5.01,-0.5,-11.49,0.09,0.1,-0.24
890,-4.66,-0.7,-11.29,0.1,0.11,-0.23
900,-4.4,-0.97,-11.11,0.1,0.09,-0.2
910,-4.26,-1.12,-10.99,0.09,0.03,-0.15
920,-4.25,-1.19,-10.88,0.06,-0.05,-0.09
930,-4.26,-1.19,-10.71,0.05,-0.11,-0.02
940,-4.37,-1.34,-10.47,0.05,-0.15,0.02
950,-4.44,-1.52,-10.4,0.05,-0.14,0.03
960,-4.55,-1.78,-10.26,0.03,-0.07,-0.01
970,-4.51,-1.99,-10.17,0.02,0.03,-0.07
980,-4.36,-1.98,-10.07,0.0,0.09,-0.13
990,-4.23,-2.14,-9.94,0.01,0.11,-0.16
