timestamp,ax,ay,az,gx,gy,gz
0,-0.77,-9.68,-3.62,-0.05,0.0,0.02
10,-0.81,-9.73,-3.69,-0.05,-0.01,0.04
20,-0.8,-9.79,-3.74,-0.04,-0.01,0.05
30,-0.77,-9.84,-3.83,-0.04,-0.02,0.07
40,-0.75,-9.94,-3.8,-0.04,-0.03,0.08
50,-0.74,-10.06,-3.79,-0.04,-0.03,0.09
60,-0.75,-10.33,-3.79,-0.07,-0.03,0.08
70,-0.75,-10.42,-3.79,-0.14,-0.01,0.06
80,-0.8,-10.5,-3.93,-0.21,-0.01,0.06
90,-0.89,-10.58,-4.17,-0.27,-0.02,0.08
100,-1.01,-10.68,-4.39,-0.31,-0.02,0.14
110,-1.08,-10.77,-4.55,-0.33,-0.01,0.19
120,-1.05,-10.86,-4.7,-0.36,0.02,0.23
130,-1.09,-10.92,-4.6,-0.4,0.05,0.23
140,-1.08,-10.97,-4.57,-0.42,0.05,0.21
150,-1.07,-11.09,-4.42,-0.46,0.06,0.18
160,-1.02,-11.2,-4.31,-0.52,0.06,0.14
170,-0.94,-11.18,-4.33,-0.6,0.06,0.1
180,-0.89,-11.11,-4.27,-0.69,0.07,0.06
190,-0.84,-11.15,-4.15,-0.77,0.07,0.05
200,-0.79,-11.15,-3.89,-0.86,0.1,0.09
210,-0.82,-11.24,-3.5,-0.98,0.13,0.19
220,-0.68,-11.3,-3.29,-1.15,0.14,0.38
230,-0.52,-11.14,-3.25,-1.39,0.16,0.63
240,-0.41,-10.97,-3.14,-1.69,0.13,0.9
250,-0.34,-10.91,-3.11,-1.98,0.04,1.12
260,-0.24,-10.84,-3.29,-2.19,-0.09,1.22
270,-0.31,-10.65,-3.55,-2.31,-0.2,1.2
280,-0.49,-10.28,-3.95,-2.33,-0.28,1.1
290,-0.79,-9.77,-4.31,-2.27,-0.31,0.97
300,-1.2,-9.44,-4.47,-2.18,-0.3,0.85
310,-1.54,-9.39,-4.48,-2.13,-0.24,0.74
320,-1.69,-9.45,-4.49,-2.15,-0.17,0.64
330,-1.54,-9.46,-4.6,-2.24,-0.14,0.52
340,-1.4,-9.33,-4.77,-2.33,-0.15,0.44
350,-1.19,-8.91,-5.11,-2.35,-0.21,0.43
360,-1.12,-8.29,-5.42,-2.3,-0.28,0.49
370,-1.23,-7.71,-5.5,-2.18,-0.37,0.62
380,-1.34,-7.26,-5.66,-2.05,-0.42,0.75
390,-1.75,-6.96,-5.85,-1.99,-0.43,0.85
400,-2.12,-6.86,-6.07,-2.0,-0.37,0.91
410,-2.32,-6.67,-6.26,-2.02,-0.28,0.93
420,-2.47,-6.46,-6.37,-2.02,-0.19,0.88
430,-2.49,-6.16,-6.64,-2.0,-0.12,0.8
440,-2.42,-5.79,-6.75,-1.91,-0.08,0.72
450,-2.38,-5.48,-6.96,-1.81,-0.05,0.64
460,-2.38,-5.17,-7.05,-1.7,-0.07,0.57
470,-2.39,-5.0,-7.14,-1.59,-0.13,0.51
480,-2.48,-4.83,-7.37,-1.47,-0.19,0.43
490,-2.79,-4.86,-7.36,-1.37,-0.24,0.35
500,-3.14,-4.93,-7.49,-1.27,-0.22,0.3
510,-3.25,-4.79,-7.69,-1.2,-0.17,0.27
520,-3.25,-4.69,-7.85,-1.14,-0.12,0.24
530,-3.07,-4.47,-8.07,-1.07,-0.1,0.22
540,-2.95,-4.3,-8.26,-0.97,-0.11,0.18
550,-2.93,-4.29,-8.52,-0.86,-0.12,0.14
560,-2.96,-4.32,-8.6,-0.75,-0.15,0.09
570,-3.09,-4.44,-8.69,-0.64,-0.17,0.03
580,-3.21,-4.47,-8.8,-0.55,-0.18,-0.03
590,-3.37,-4.59,-8.76,-0.46,-0.19,-0.05
600,-3.44,-4.66,-8.75,-0.4,-0.2,-0.04
610,-3.51,-4.7,-8.73,-0.36,-0.21,-0.01
620,-3.62,-4.9,-8.57,-0.36,-0.23,0.02
630,-3.61,-5.04,-8.64,-0.37,-0.23,0.04
640,-3.66,-5.16,-8.72,-0.39,-0.22,0.04
650,-3.64,-5.21,-8.81,-0.39,-0.22,0.03
660,-3.59,-5.11,-8.91,-0.36,-0.22,0.02
670,-3.51,-4.98,-9.0,-0.3,-0.22,-0.01
680,-3.48,-4.84,-9.01,-0.21,-0.24,-0.04
690,-3.64,-4.91,-8.88,-0.14,-0.26,-0.09
700,-3.77,-4.96,-8.87,-0.08,-0.26,-0.15
710,-3.96,-5.06,-8.79,-0.04,-0.23,-0.21
720,-4.13,-5.29,-8.62,-0.03,-0.17,-0.25
730,-4.09,-5.42,-8.52,-0.04,-0.11,-0.27
740,-3.93,-5.43,-8.48,-0.05,-0.09,-0.25
750,-3.8,-5.33,-8.51,-0.06,-0.1,-0.22
760,-3.74,-5.16,-8.51,-0.07,-0.12,-0.17
770,-3.74,-4.98,-8.6,-0.08,-0.12,-0.12
780,-3.75,-4.8,-8.61,-0.08,-0.1,-0.09
790,-3.75,-4.59,-8.63,-0.08,-0.08,-0.08
800,-3.76,-4.59,-8.55,-0.07,-0.04,-0.07
810,-3.72,-4.69,-8.47,-0.05,-0.0,-0.04
820,-3.56,-4.77,-8.49,-0.03,0.02,-0.01
830,-3.43,-4.94,-8.48,-0.02,0.01,0.02
840,-3.25,-5.09,-8.56,-0.02,-0.02,0.03
850,-3.16,-5.13,-8.68,-0.01,-0.06,0.03
860,-3.22,-5.26,-8.63,0.03,-0.11,0.03
870,-3.31,-5.43,-8.58,0.08,-0.14,0.02
880,-3.42,-5.59,-8.58,0.11,-0.14,-0.0
890,-3.55,-5.77,-8.6,0.12,-0.11,-0.05
900,-3.58,-5.9,-8.62,0.12,-0.06,-0.12
910,-3.66,-6.11,-8.56,0.11,-0.01,-0.18
920,-3.68,-6.32,-8.47,0.1,0.03,-0.19
930,-3.61,-6.36,-8.51,0.08,0.06,-0.17
940,-3.46,-6.28,-8.57,0.06,0.05,-0.13
950,-3.29,-6.11,-8.63,0.04,0.01,-0.1
960,-3.25,-5.93,-8.67,0.02,-0.05,-0.06
970,-3.31,-5.68,-8.68,0.02,-0.1,-0.02
980,-3.42,-5.51,-8.61,0.03,-0.13,0.03
990,-3.62,-5.55,-8.55,0.03,-0.14,0.06
