timestamp,ax,ay,az,gx,gy,gz
0,-0.37,-10.17,-0.53,-0.14,-0.03,0.03
10,-0.38,-10.22,-0.54,-0.15,-0.04,0.02
20,-0.38,-10.26,-0.58,-0.15,-0.06,0.01
30,-0.42,-10.39,-0.5,-0.16,-0.07,0.02
40,-0.42,-10.58,-0.49,-0.19,-0.06,0.03
50,-0.42,-10.7,-0.54,-0.23,-0.04,0.03
60,-0.4,-10.76,-0.61,-0.27,-0.04,0.03
70,-0.42,-10.75,-0.63,-0.3,-0.04,0.03
80,-0.43,-10.76,-0.67,-0.33,-0.03,0.05
90,-0.39,-10.76,-0.73,-0.35,-0.04,0.08
100,-0.43,-10.78,-0.74,-0.38,-0.05,0.11
110,-0.45,-10.83,-0.78,-0.45,-0.04,0.15
120,-0.45,-10.84,-0.88,-0.51,-0.04,0.19
130,-0.47,-10.81,-0.94,-0.56,-0.03,0.24
140,-0.45,-10.76,-1.04,-0.6,-0.04,0.28
150,-0.46,-10.76,-1.17,-0.62,-0.05,0.3
160,-0.49,-10.77,-1.22,-0.63,-0.06,0.31
170,-0.51,-10.77,-1.34,-0.65,-0.07,0.29
180,-0.59,-10.81,-1.38,-0.68,-0.07,0.27
190,-0.6,-10.87,-1.4,-0.72,-0.08,0.27
200,-0.61,-10.98,-1.39,-0.75,-0.09,0.27
210,-0.67,-11.11,-1.36,-0.79,-0.1,0.28
220,-0.64,-11.16,-1.45,-0.83,-0.12,0.29
230,-0.68,-11.2,-1.51,-0.87,-0.14,0.28
240,-0.69,-11.13,-1.6,-0.9,-0.16,0.26
250,-0.76,-10.99,-1.72,-0.92,-0.18,0.24
260,-0.79,-10.85,-1.83,-0.94,-0.19,0.21
270,-0.83,-10.68,-1.96,-0.95,-0.19,0.17
280,-0.86,-10.52,-1.99,-0.97,-0.18,0.13
290,-0.87,-10.43,-1.95,-0.99,-0.17,0.1
300,-0.87,-10.38,-1.92,-1.03,-0.16,0.07
310,-0.87,-10.29,-1.94,-1.06,-0.18,0.06
320,-0.84,-10.23,-1.94,-1.09,-0.2,0.07
330,-0.84,-10.17,-2.03,-1.13,-0.22,0.1
340,-0.87,-10.16,-2.15,-1.18,-0.22,0.16
350,-0.9,-10.11,-2.24,-1.22,-0.22,0.24
360,-0.9,-10.03,-2.31,-1.27,-0.22,0.31
370,-0.91,-9.91,-2.45,-1.31,-0.22,0.37
380,-0.93,-9.85,-2.59,-1.32,-0.23,0.41
390,-1.02,-9.77,-2.75,-1.32,-0.24,0.44
400,-1.1,-9.78,-2.82,-1.34,-0.22,0.46
410,-1.11,-9.75,-2.95,-1.35,-0.21,0.46
420,-1.22,-9.69,-3.02,-1.38,-0.2,0.45
430,-1.32,-9.69,-3.12,-1.42,-0.18,0.45
440,-1.43,-9.6,-3.25,-1.45,-0.17,0.47
450,-1.44,-9.42,-3.41,-1.48,-0.17,0.49
460,-1.51,-9.29,-3.54,-1.48,-0.2,0.49
470,-1.57,-9.18,-3.76,-1.46,-0.24,0.51
