timestamp,ax,ay,az,gx,gy,gz
0,-0.69,-10.24,-0.62,-0.06,0.08,-0.12
10,-0.65,-10.29,-0.61,-0.06,0.07,-0.15
20,-0.62,-10.34,-0.55,-0.07,0.06,-0.19
30,-0.58,-10.36,-0.53,-0.09,0.07,-0.21
40,-0.57,-10.41,-0.51,-0.12,0.08,-0.22
50,-0.53,-10.5,-0.52,-0.16,0.1,-0.23
60,-0.62,-10.71,-0.45,-0.19,0.12,-0.24
70,-0.69,-10.91,-0.3,-0.24,0.14,-0.25
80,-0.72,-11.1,-0.32,-0.29,0.15,-0.29
90,-0.73,-11.26,-0.34,-0.34,0.16,-0.33
100,-0.82,-11.39,-0.38,-0.38,0.15,-0.38
110,-0.91,-11.46,-0.4,-0.41,0.14,-0.44
120,-0.88,-11.51,-0.39,-0.43,0.14,-0.52
130,-0.82,-11.62,-0.48,-0.45,0.16,-0.6
140,-0.74,-11.7,-0.5,-0.47,0.18,-0.68
150,-0.69,-11.8,-0.43,-0.47,0.19,-0.73
160,-0.68,-11.93,-0.31,-0.49,0.17,-0.79
170,-0.69,-11.99,-0.24,-0.5,0.14,-0.87
180,-0.68,-11.98,-0.25,-0.53,0.1,-0.95
190,-0.62,-11.88,-0.26,-0.57,0.09,-1.03
200,-0.45,-11.69,-0.2,-0.62,0.12,-1.11
210,-0.1,-11.6,-0.44,-0.67,0.16,-1.16
220,0.02,-11.46,-0.42,-0.71,0.15,-1.2
230,0.11,-11.31,-0.43,-0.72,0.16,-1.21
240,0.34,-11.18,-0.52,-0.71,0.14,-1.23
250,0.51,-11.07,-0.67,-0.72,0.09,-1.29
260,0.61,-10.91,-0.72,-0.73,0.06,-1.38
270,0.82,-10.84,-0.9,-0.74,0.04,-1.44
280,1.03,-10.76,-1.08,-0.76,0.03,-1.47
290,1.28,-10.72,-1.3,-0.76,0.04,-1.46
300,1.51,-10.61,-1.42,-0.76,0.08,-1.45
310,1.68,-10.45,-1.42,-0.73,0.12,-1.44
320,1.84,-10.19,-1.41,-0.67,0.16,-1.46
330,2.1,-9.9,-1.4,-0.59,0.15,-1.5
340,2.45,-9.64,-1.54,-0.49,0.11,-1.55
350,2.74,-9.39,-1.7,-0.42,0.05,-1.59
360,2.96,-9.28,-1.85,-0.37,0.01,-1.6
370,2.99,-9.29,-1.94,-0.31,-0.01,-1.57
380,3.04,-9.28,-1.96,-0.27,0.0,-1.54
390,3.08,-9.25,-1.99,-0.26,0.04,-1.52
400,3.1,-9.07,-1.92,-0.28,0.08,-1.51
410,3.29,-8.86,-2.0,-0.31,0.11,-1.5
420,3.46,-8.52,-2.14,-0.36,0.11,-1.5
430,3.68,-8.11,-2.42,-0.4,0.1,-1.5
