timestamp,ax,ay,az,gx,gy,gz
0,-4.21,-1.67,7.7,-0.06,-0.01,-0.03
10,-4.17,-1.67,7.68,-0.06,-0.01,-0.03
20,-4.18,-1.67,7.65,-0.06,-0.01,-0.04
30,-4.2,-1.65,7.65,-0.06,-0.02,-0.04
40,-4.19,-1.62,7.63,-0.06,-0.02,-0.04
50,-4.19,-1.6,7.59,-0.07,-0.02,-0.03
60,-4.2,-1.6,7.59,-0.07,-0.02,-0.03
70,-4.17,-1.63,7.56,-0.07,-0.02,-0.03
80,-4.15,-1.62,7.55,-0.07,-0.02,-0.02
90,-4.15,-1.64,7.56,-0.07,-0.02,-0.03
100,-4.14,-1.66,7.58,-0.07,-0.02,-0.03
110,-4.13,-1.65,7.58,-0.07,-0.01,-0.03
120,-4.11,-1.64,7.58,-0.07,-0.01,-0.03
130,-4.13,-1.65,7.61,-0.08,-0.01,-0.03
140,-4.13,-1.66,7.6,-0.08,-0.01,-0.03
150,-4.11,-1.65,7.64,-0.08,-0.01,-0.03
160,-4.11,-1.66,7.68,-0.08,-0.01,-0.02
170,-4.1,-1.69,7.71,-0.09,-0.01,-0.02
180,-4.11,-1.7,7.75,-0.09,-0.01,-0.02
190,-4.09,-1.72,7.72,-0.09,-0.02,-0.02
200,-4.1,-1.75,7.74,-0.09,-0.02,-0.02
210,-4.09,-1.75,7.74,-0.1,-0.03,-0.02
220,-4.07,-1.75,7.74,-0.1,-0.03,-0.02
230,-4.08,-1.73,7.73,-0.11,-0.03,-0.03
240,-4.09,-1.72,7.72,-0.11,-0.03,-0.03
250,-4.07,-1.72,7.74,-0.11,-0.04,-0.04
260,-4.08,-1.73,7.75,-0.11,-0.04,-0.04
270,-4.09,-1.72,7.74,-0.12,-0.05,-0.04
280,-4.09,-1.71,7.72,-0.12,-0.05,-0.04
290,-4.09,-1.69,7.68,-0.13,-0.06,-0.04
300,-4.1,-1.66,7.66,-0.14,-0.06,-0.04
310,-4.12,-1.68,7.62,-0.13,-0.06,-0.04
320,-4.11,-1.66,7.63,-0.13,-0.06,-0.04
330,-4.11,-1.66,7.66,-0.13,-0.06,-0.04
340,-4.13,-1.66,7.64,-0.13,-0.06,-0.04
350,-4.13,-1.66,7.62,-0.13,-0.06,-0.04
360,-4.15,-1.67,7.62,-0.14,-0.06,-0.04
370,-4.17,-1.69,7.61,-0.14,-0.06,-0.04
380,-4.16,-1.7,7.61,-0.14,-0.06,-0.04
390,-4.13,-1.71,7.61,-0.14,-0.06,-0.05
400,-4.14,-1.75,7.63,-0.14,-0.05,-0.05
410,-4.14,-1.77,7.67,-0.14,-0.05,-0.06
420,-4.14,-1.82,7.64,-0.14,-0.06,-0.06
430,-4.13,-1.82,7.63,-0.14,-0.07,-0.06
440,-4.11,-1.82,7.58,-0.14,-0.07,-0.06
450,-4.07,-1.78,7.55,-0.14,-0.06,-0.06
460,-4.07,-1.76,7.56,-0.14,-0.05,-0.06
470,-4.12,-1.75,7.59,-0.15,-0.05,-0.06
480,-4.12,-1.76,7.67,-0.14,-0.04,-0.06
490,-4.12,-1.8,7.76,-0.14,-0.03,-0.07
500,-4.15,-1.88,7.82,-0.13,-0.03,-0.08
510,-4.19,-2.02,7.9,-0.14,-0.03,-0.1
520,-4.24,-2.2,8.05,-0.14,-0.03,-0.12
530,-4.3,-2.45,8.19,-0.15,-0.06,-0.18
540,-4.33,-2.62,8.22,-0.15,-0.09,-0.22
550,-4.37,-2.73,8.22,-0.15,-0.11,-0.26
560,-4.42,-2.85,8.25,-0.15,-0.13,-0.3
570,-4.43,-3.02,8.29,-0.16,-0.12,-0.34
580,-4.47,-3.32,8.37,-0.2,-0.11,-0.38
590,-4.59,-3.66,8.56,-0.23,-0.12,-0.42
600,-4.66,-3.97,8.66,-0.27,-0.16,-0.47
610,-4.64,-4.17,8.69,-0.29,-0.21,-0.53
620,-4.62,-4.32,8.7,-0.29,-0.25,-0.61
630,-4.61,-4.44,8.77,-0.26,-0.27,-0.7
640,-4.58,-4.56,8.91,-0.22,-0.28,-0.81
650,-4.44,-4.82,9.06,-0.18,-0.2,-0.91
660,-4.36,-5.1,9.33,-0.2,-0.05,-0.94
670,-4.26,-5.38,9.75,-0.26,0.11,-0.89
680,-4.24,-5.97,10.33,-0.37,0.2,-0.77
690,-4.3,-6.81,11.22,-0.49,0.21,-0.61
700,-4.32,-7.69,12.11,-0.61,0.14,-0.47
710,-4.24,-8.37,12.96,-0.73,-0.01,-0.45
720,-4.22,-8.99,13.67,-0.85,-0.22,-0.6
730,-4.06,-9.43,14.09,-0.99,-0.43,-0.88
740,-3.78,-9.5,14.31,-1.14,-0.6,-1.24
750,-3.65,-9.36,14.49,-1.29,-0.7,-1.56
760,-3.67,-9.13,14.8,-1.39,-0.74,-1.74
770,-3.68,-8.93,15.16,-1.45,-0.77,-1.75
780,-3.78,-8.95,15.77,-1.51,-0.81,-1.68
790,-3.9,-8.94,16.26,-1.63,-0.84,-1.59
800,-3.94,-8.91,16.67,-1.85,-0.83,-1.54
810,-4.22,-8.83,17.08,-2.19,-0.79,-1.52
820,-4.43,-8.59,17.33,-2.61,-0.78,-1.52
830,-4.43,-8.1,17.4,-3.04,-0.84,-1.52
840,-4.25,-7.29,16.92,-3.41,-1.02,-1.52
850,-3.97,-6.28,16.07,-3.7,-1.32,-1.49
860,-3.94,-5.43,15.43,-3.84,-1.64,-1.45
870,-4.25,-4.98,15.22,-3.8,-1.92,-1.39
880,-4.92,-5.25,15.56,-3.65,-2.03,-1.38
890,-5.36,-5.53,15.35,-3.58,-1.98,-1.46
900,-5.1,-5.43,14.51,-3.7,-1.83,-1.65
910,-4.69,-4.76,13.63,-3.95,-1.69,-1.84
920,-4.5,-3.69,12.88,-4.27,-1.7,-1.94
930,-3.91,-2.55,11.58,-4.56,-1.85,-1.89
940,-3.34,-1.29,9.92,-4.81,-2.01,-1.73
950,-3.01,-0.04,8.23,-5.02,-2.15,-1.49
960,-2.79,1.03,6.71,-5.18,-2.21,-1.21
970,-2.64,1.69,5.5,-5.26,-2.14,-0.92
980,-2.57,1.9,4.55,-5.28,-1.99,-0.62
990,-2.36,1.76,3.74,-5.21,-1.81,-0.39
