timestamp,ax,ay,az,gx,gy,gz
0,-0.73,-10.23,-2.12,-0.1,-0.0,-0.11
10,-0.71,-10.13,-2.11,-0.1,-0.02,-0.11
20,-0.74,-10.07,-2.16,-0.09,-0.03,-0.09
30,-0.79,-10.04,-2.16,-0.09,-0.04,-0.06
40,-0.76,-10.01,-2.24,-0.1,-0.04,-0.04
50,-0.77,-10.09,-2.28,-0.13,-0.02,-0.03
60,-0.82,-10.18,-2.32,-0.15,0.01,-0.03
70,-0.76,-10.22,-2.4,-0.19,0.03,-0.06
80,-0.72,-10.21,-2.43,-0.2,0.03,-0.11
90,-0.72,-10.21,-2.38,-0.18,0.01,-0.16
100,-0.67,-10.18,-2.43,-0.14,-0.03,-0.2
110,-0.62,-10.17,-2.47,-0.09,-0.06,-0.24
120,-0.59,-10.17,-2.54,-0.05,-0.09,-0.27
130,-0.63,-10.13,-2.56,-0.03,-0.1,-0.28
140,-0.7,-10.15,-2.6,-0.05,-0.09,-0.26
150,-0.69,-10.17,-2.66,-0.1,-0.04,-0.22
160,-0.7,-10.23,-2.66,-0.17,0.01,-0.17
170,-0.62,-10.29,-2.63,-0.25,0.06,-0.13
180,-0.62,-10.34,-2.55,-0.31,0.07,-0.1
190,-0.59,-10.4,-2.45,-0.33,0.05,-0.08
200,-0.54,-10.41,-2.48,-0.32,-0.0,-0.06
210,-0.54,-10.4,-2.55,-0.3,-0.04,-0.07
220,-0.54,-10.38,-2.66,-0.29,-0.06,-0.1
230,-0.56,-10.37,-2.81,-0.3,-0.04,-0.12
240,-0.53,-10.28,-2.95,-0.32,0.0,-0.15
250,-0.5,-10.22,-3.0,-0.34,0.04,-0.18
260,-0.45,-10.13,-2.95,-0.34,0.05,-0.18
270,-0.4,-10.12,-2.91,-0.35,0.06,-0.18
280,-0.37,-10.07,-2.87,-0.35,0.05,-0.17
290,-0.35,-10.06,-2.84,-0.35,0.02,-0.15
300,-0.3,-10.01,-2.85,-0.34,-0.03,-0.13
310,-0.27,-9.98,-2.86,-0.34,-0.06,-0.11
320,-0.26,-9.97,-2.9,-0.35,-0.07,-0.09
330,-0.24,-9.93,-2.96,-0.36,-0.05,-0.07
340,-0.23,-9.96,-2.97,-0.4,-0.01,-0.05
350,-0.16,-9.95,-2.97,-0.45,0.04,-0.04
360,-0.17,-9.91,-2.89,-0.48,0.06,-0.02
370,-0.13,-9.83,-2.86,-0.49,0.04,0.02
380,-0.08,-9.7,-2.88,-0.48,0.0,0.06
390,-0.06,-9.53,-2.9,-0.44,-0.04,0.1
400,-0.13,-9.41,-2.91,-0.42,-0.08,0.14
410,-0.13,-9.37,-3.01,-0.43,-0.08,0.17
420,-0.12,-9.35,-3.14,-0.45,-0.06,0.18
430,-0.12,-9.3,-3.18,-0.46,-0.02,0.17
440,-0.11,-9.29,-3.1,-0.44,0.0,0.17
450,-0.13,-9.29,-2.98,-0.41,0.0,0.17
460,-0.1,-9.29,-2.93,-0.36,-0.03,0.17
470,-0.11,-9.32,-2.85,-0.32,-0.07,0.18
480,-0.19,-9.34,-2.81,-0.29,-0.11,0.19
490,-0.31,-9.37,-2.79,-0.29,-0.16,0.21
500,-0.41,-9.36,-2.91,-0.3,-0.2,0.23
510,-0.54,-9.36,-3.11,-0.29,-0.22,0.25
520,-0.63,-9.33,-3.3,-0.28,-0.19,0.28
530,-0.75,-9.29,-3.39,-0.26,-0.15,0.3
540,-0.81,-9.3,-3.44,-0.23,-0.12,0.32
550,-0.85,-9.31,-3.41,-0.2,-0.11,0.34
560,-0.96,-9.33,-3.35,-0.17,-0.13,0.34
570,-1.11,-9.35,-3.38,-0.14,-0.18,0.35
580,-1.23,-9.39,-3.55,-0.11,-0.24,0.36
590,-1.34,-9.45,-3.62,-0.07,-0.29,0.38
600,-1.43,-9.48,-3.67,-0.03,-0.33,0.43
610,-1.52,-9.38,-3.84,0.06,-0.37,0.51
620,-1.51,-9.25,-3.97,0.21,-0.41,0.65
630,-1.48,-9.13,-3.81,0.39,-0.45,0.84
640,-1.41,-9.07,-3.66,0.56,-0.54,1.05
650,-1.49,-9.12,-3.52,0.7,-0.63,1.26
660,-1.71,-9.18,-3.52,0.76,-0.66,1.46
670,-1.84,-9.18,-3.39,0.79,-0.65,1.68
680,-1.94,-9.0,-3.2,0.83,-0.65,1.91
690,-2.05,-8.6,-3.13,0.95,-0.71,2.17
700,-2.07,-8.15,-2.78,1.28,-0.81,2.5
710,-2.12,-7.5,-2.22,1.78,-1.01,2.93
720,-2.18,-6.61,-1.62,2.32,-1.29,3.46
730,-2.18,-5.64,-1.03,2.89,-1.6,4.03
740,-2.37,-4.83,-0.28,3.46,-1.93,4.67
750,-2.55,-4.06,0.34,3.89,-2.18,5.32
760,-3.04,-3.45,0.77,4.11,-2.29,5.93
770,-3.83,-2.9,0.89,4.13,-2.26,6.49
780,-4.85,-2.41,1.19,4.02,-2.19,7.01
790,-5.75,-1.99,1.57,3.88,-2.17,7.53
800,-5.99,-2.21,2.03,3.91,-2.18,8.02
810,-6.25,-2.52,2.11,4.03,-2.14,8.35
820,-6.78,-3.01,1.75,4.0,-2.04,8.44
830,-7.39,-3.27,1.03,3.73,-1.9,8.27
840,-7.91,-3.53,0.57,3.28,-1.72,7.86
850,-8.2,-3.76,0.63,2.73,-1.44,7.29
860,-8.8,-3.69,1.16,2.23,-1.13,6.72
870,-9.49,-3.48,1.97,1.75,-0.82,6.05
880,-10.07,-3.03,2.77,1.39,-0.64,5.36
890,-10.42,-2.46,3.49,1.14,-0.57,4.65
900,-10.54,-1.75,4.08,0.92,-0.58,3.95
910,-10.36,-1.02,4.49,0.72,-0.64,3.28
920,-10.16,-0.25,4.79,0.57,-0.7,2.63
930,-10.14,0.54,4.96,0.44,-0.73,2.07
940,-10.21,1.16,4.98,0.3,-0.73,1.63
950,-10.2,1.7,4.82,0.14,-0.66,1.3
960,-10.21,2.1,4.7,-0.03,-0.53,1.04
970,-10.38,2.21,4.79,-0.2,-0.36,0.84
980,-10.55,2.26,5.04,-0.33,-0.24,0.66
990,-10.48,2.29,5.25,-0.39,-0.2,0.47
