timestamp,ax,ay,az,gx,gy,gz
0,0.87,-9.59,-1.77,-0.01,-0.1,-0.04
10,0.85,-9.59,-1.81,0.01,-0.09,-0.03
20,0.78,-9.72,-1.75,0.04,-0.07,0.0
30,0.68,-9.94,-1.62,0.03,-0.04,0.06
40,0.68,-10.16,-1.58,-0.03,0.0,0.11
50,0.69,-10.33,-1.48,-0.09,0.02,0.14
60,0.65,-10.46,-1.46,-0.14,0.02,0.16
70,0.65,-10.57,-1.43,-0.16,-0.01,0.16
80,0.64,-10.61,-1.48,-0.13,-0.03,0.15
90,0.54,-10.61,-1.62,-0.08,-0.05,0.13
100,0.43,-10.56,-1.77,-0.02,-0.05,0.11
110,0.37,-10.53,-1.85,0.02,-0.02,0.1
120,0.29,-10.53,-1.92,0.03,0.02,0.08
130,0.19,-10.52,-1.9,0.01,0.08,0.06
140,0.15,-10.55,-1.81,-0.05,0.12,0.05
150,0.2,-10.55,-1.71,-0.13,0.12,0.03
160,0.23,-10.52,-1.73,-0.2,0.09,-0.01
170,0.3,-10.47,-1.8,-0.24,0.05,-0.03
180,0.34,-10.37,-1.92,-0.23,0.04,-0.04
190,0.36,-10.27,-2.08,-0.2,0.05,-0.03
200,0.33,-10.2,-2.17,-0.18,0.08,-0.01
210,0.18,-10.23,-2.2,-0.19,0.12,0.04
220,0.06,-10.28,-2.26,-0.25,0.18,0.11
230,-0.04,-10.4,-2.34,-0.36,0.28,0.2
240,-0.01,-10.48,-2.33,-0.47,0.37,0.27
250,-0.01,-10.55,-2.26,-0.53,0.43,0.33
260,0.08,-10.69,-2.13,-0.53,0.44,0.37
270,0.2,-10.93,-2.12,-0.49,0.42,0.35
280,0.41,-11.13,-2.29,-0.41,0.37,0.26
290,0.57,-11.25,-2.46,-0.32,0.35,0.16
300,0.64,-11.19,-2.58,-0.22,0.35,0.08
310,0.67,-11.11,-2.66,-0.14,0.4,0.07
320,0.62,-11.09,-2.7,-0.1,0.48,0.14
330,0.59,-11.17,-2.63,-0.1,0.59,0.26
340,0.55,-11.3,-2.57,-0.12,0.68,0.41
350,0.58,-11.52,-2.38,-0.12,0.72,0.57
360,0.74,-11.84,-2.15,-0.08,0.68,0.73
370,0.99,-12.09,-1.95,-0.01,0.6,0.9
380,1.08,-12.16,-1.97,0.12,0.5,1.09
390,1.18,-12.07,-2.08,0.29,0.43,1.31
400,1.02,-11.96,-1.77,0.42,0.39,1.55
410,0.78,-11.92,-1.41,0.49,0.36,1.79
420,0.65,-11.54,-1.47,0.48,0.34,2.04
430,0.65,-11.03,-1.38,0.47,0.36,2.31
440,0.57,-10.56,-1.1,0.57,0.33,2.66
450,0.68,-9.76,-1.02,0.77,0.23,3.07
460,0.44,-9.33,-0.63,1.04,0.07,3.48
470,0.03,-8.8,-0.51,1.2,-0.07,3.83
480,-0.36,-8.28,-0.5,1.22,-0.17,4.04
