timestamp,ax,ay,az,gx,gy,gz
0,1.49,-9.81,0.49,-0.07,-0.05,0.03
10,1.62,-9.98,0.45,-0.03,-0.06,0.05
20,1.81,-10.29,0.39,-0.02,-0.04,0.07
30,1.87,-10.68,0.45,-0.02,-0.02,0.09
40,1.97,-11.16,0.49,-0.04,0.01,0.11
50,1.97,-11.58,0.61,-0.09,0.0,0.11
60,1.99,-11.99,0.68,-0.14,-0.04,0.09
70,2.12,-12.33,0.63,-0.2,-0.08,0.04
80,2.22,-12.62,0.52,-0.29,-0.09,0.02
90,2.2,-12.9,0.53,-0.4,-0.07,0.07
100,2.15,-13.22,0.54,-0.53,-0.01,0.19
110,2.43,-13.39,0.45,-0.7,0.07,0.32
120,2.49,-13.48,0.51,-0.88,0.14,0.41
130,2.71,-13.44,0.52,-1.03,0.16,0.49
140,2.81,-13.35,0.67,-1.12,0.12,0.56
150,2.77,-13.29,0.93,-1.09,0.03,0.67
160,2.54,-13.16,1.13,-1.01,-0.08,0.87
170,1.92,-13.19,1.22,-1.03,-0.16,1.16
180,1.19,-13.07,0.99,-1.35,-0.08,1.54
190,0.63,-12.92,0.43,-2.0,0.18,2.01
200,0.19,-12.58,-0.05,-2.97,0.54,2.42
210,-0.12,-11.99,-0.69,-4.03,0.89,2.77
220,-0.24,-11.57,-1.13,-4.91,1.26,3.12
230,-0.4,-10.71,-1.7,-5.55,1.55,3.41
240,-0.98,-10.37,-2.11,-5.91,1.81,3.54
250,-1.71,-10.54,-2.45,-6.03,2.04,3.32
260,-2.14,-10.67,-2.6,-5.91,2.15,2.69
270,-2.42,-10.41,-2.85,-5.53,2.05,1.83
280,-2.4,-9.63,-3.36,-4.97,1.8,1.02
290,-2.01,-8.62,-3.96,-4.31,1.48,0.41
300,-1.51,-7.62,-4.67,-3.69,1.18,0.07
310,-1.03,-6.76,-5.12,-3.23,0.94,-0.03
320,-0.57,-6.08,-5.48,-2.94,0.77,0.05
330,-0.3,-5.5,-5.76,-2.8,0.69,0.28
340,-0.14,-5.23,-5.88,-2.77,0.63,0.58
350,-0.38,-5.44,-6.11,-2.82,0.58,0.73
360,-0.8,-5.61,-6.51,-2.89,0.65,0.65
370,-0.94,-5.7,-6.79,-2.89,0.79,0.46
380,-0.77,-5.65,-6.68,-2.79,0.89,0.22
390,-0.4,-5.47,-6.36,-2.61,0.86,0.02
400,-0.06,-5.22,-6.05,-2.43,0.7,-0.07
410,0.11,-4.92,-5.86,-2.32,0.49,-0.05
420,0.08,-4.74,-5.8,-2.33,0.28,0.14
430,0.07,-4.66,-5.87,-2.43,0.1,0.43
440,0.03,-4.51,-5.94,-2.59,-0.05,0.75
450,0.04,-4.23,-6.17,-2.78,-0.18,1.1
460,-0.11,-3.84,-6.36,-2.94,-0.3,1.4
470,-0.49,-3.71,-6.38,-3.01,-0.47,1.61
480,-0.85,-3.54,-6.59,-2.98,-0.66,1.68
490,-1.54,-4.0,-6.93,-2.87,-0.78,1.57
500,-2.09,-4.1,-7.41,-2.72,-0.76,1.23
510,-2.65,-3.97,-7.54,-2.49,-0.65,0.9
520,-2.78,-3.72,-7.52,-2.25,-0.6,0.75
530,-2.54,-3.37,-7.62,-2.07,-0.59,0.74
540,-2.24,-2.98,-7.82,-1.98,-0.59,0.83
550,-1.8,-2.63,-8.14,-1.97,-0.57,1.0
560,-1.37,-2.49,-8.48,-1.98,-0.55,1.22
570,-1.15,-2.29,-8.71,-1.94,-0.55,1.39
580,-1.22,-2.26,-8.77,-1.84,-0.59,1.5
590,-1.47,-2.22,-8.88,-1.7,-0.67,1.49
600,-2.02,-2.15,-9.06,-1.54,-0.76,1.4
610,-2.87,-2.06,-9.56,-1.41,-0.78,1.26
620,-3.65,-2.03,-10.26,-1.3,-0.67,1.13
630,-4.29,-2.06,-10.75,-1.22,-0.46,0.99
640,-4.63,-2.18,-11.06,-1.16,-0.22,0.83
650,-4.7,-2.25,-11.15,-1.07,-0.02,0.65
660,-4.61,-2.16,-11.02,-0.94,0.1,0.49
670,-4.34,-2.01,-10.82,-0.81,0.13,0.37
680,-3.95,-1.89,-10.65,-0.69,0.08,0.29
690,-3.68,-1.65,-10.56,-0.63,0.01,0.23
700,-3.63,-1.33,-10.62,-0.62,-0.04,0.2
710,-3.73,-0.95,-10.87,-0.63,-0.09,0.22
720,-3.97,-0.8,-11.06,-0.62,-0.12,0.24
730,-4.02,-0.76,-11.45,-0.56,-0.11,0.23
740,-4.04,-0.81,-11.82,-0.48,-0.03,0.19
750,-3.98,-0.89,-11.99,-0.4,0.12,0.14
760,-3.93,-0.92,-11.85,-0.31,0.26,0.09
770,-3.81,-0.93,-11.42,-0.24,0.33,0.05
780,-3.64,-0.94,-10.99,-0.21,0.3,0.05
790,-3.39,-0.96,-10.71,-0.2,0.18,0.05
800,-3.23,-0.88,-10.64,-0.19,0.04,0.05
810,-3.23,-0.73,-10.73,-0.17,-0.06,0.04
820,-3.31,-0.67,-10.92,-0.15,-0.12,0.04
830,-3.31,-0.72,-11.08,-0.15,-0.11,0.04
840,-3.28,-0.89,-11.18,-0.16,-0.06,0.01
850,-3.37,-0.96,-11.13,-0.19,0.01,-0.03
860,-3.39,-0.91,-11.03,-0.22,0.07,-0.05
870,-3.42,-0.84,-10.81,-0.22,0.09,-0.04
880,-3.33,-0.79,-10.57,-0.21,0.05,0.01
890,-3.32,-0.77,-10.42,-0.2,-0.03,0.06
900,-3.32,-0.68,-10.5,-0.16,-0.11,0.09
910,-3.32,-0.6,-10.64,-0.12,-0.15,0.13
920,-3.3,-0.62,-10.76,-0.06,-0.14,0.15
930,-3.24,-0.72,-10.75,-0.02,-0.12,0.16
940,-3.14,-0.88,-10.67,0.01,-0.09,0.15
950,-3.04,-1.0,-10.55,0.02,-0.06,0.14
960,-3.09,-1.13,-10.32,-0.0,-0.05,0.12
970,-3.19,-1.18,-10.12,-0.06,-0.07,0.11
980,-3.3,-1.21,-9.95,-0.12,-0.11,0.1
990,-3.5,-1.18,-9.9,-0.18,-0.18,0.1
